player_link,player,team,start_date,end_date
https://en.khl.ru/players/14551/?idplayer=14551&PAGEN_1=1,Mikhail Anisin,Metallurg Nk,23 Aug 2016,22 Nov 2016
https://en.khl.ru/players/14551/?idplayer=14551&PAGEN_1=1,Mikhail Anisin,HC Sochi,6 Sep 2014,27 Feb 2016
https://en.khl.ru/players/14551/?idplayer=14551&PAGEN_1=1,Mikhail Anisin,Donbass,21 Oct 2013,15 Nov 2013
https://en.khl.ru/players/14551/?idplayer=14551&PAGEN_1=1,Mikhail Anisin,Neftekhimik,6 Sep 2013,16 Oct 2013
https://en.khl.ru/players/14551/?idplayer=14551&PAGEN_1=1,Mikhail Anisin,Severstal,6 Jan 2013,12 Mar 2013
https://en.khl.ru/players/14551/?idplayer=14551&PAGEN_1=1,Mikhail Anisin,OHC Dynamo M,18 Jan 2012,14 Nov 2012
https://en.khl.ru/players/14551/?idplayer=14551&PAGEN_1=1,Mikhail Anisin,Vityaz,20 Jan 2011,9 Jan 2012
https://en.khl.ru/players/14551/?idplayer=14551&PAGEN_1=1,Mikhail Anisin,Ugra,19 Nov 2010,7 Jan 2011
https://en.khl.ru/players/14551/?idplayer=14551&PAGEN_1=1,Mikhail Anisin,Severstal,11 Sep 2010,4 Nov 2010
https://en.khl.ru/players/14551/?idplayer=14551&PAGEN_1=1,Mikhail Anisin,Sibir,5 Sep 2008,7 Mar 2010
https://en.khl.ru/players/15291/?idplayer=15291&PAGEN_1=1,Girts Ankipans,Dinamo R,5 Sep 2008,20 Jan 2013
https://en.khl.ru/players/15948/?idplayer=15948&PAGEN_1=1,Andrei Ankudinov,Ugra,10 Nov 2015,5 Dec 2017
https://en.khl.ru/players/15948/?idplayer=15948&PAGEN_1=1,Andrei Ankudinov,Salavat Yulaev,26 Dec 2013,22 Oct 2015
https://en.khl.ru/players/15948/?idplayer=15948&PAGEN_1=1,Andrei Ankudinov,Spartak,5 Sep 2012,17 Feb 2013
https://en.khl.ru/players/24389/?idplayer=24389&PAGEN_1=1,Nikita Anokhovsky,Lokomotiv,10 Oct 2018,25 Oct 2018
https://en.khl.ru/players/30746/?idplayer=30746&PAGEN_1=1,Artyom Anosov,Dinamo Mn,13 Oct 2019,25 Oct 2020
https://en.khl.ru/players/76/?idplayer=76&PAGEN_1=1,Sergei Anshakov,CSKA,13 Sep 2009,7 Feb 2010
https://en.khl.ru/players/76/?idplayer=76&PAGEN_1=1,Sergei Anshakov,Neftekhimik,11 Sep 2008,4 Mar 2009
https://en.khl.ru/players/26794/?idplayer=26794&PAGEN_1=1,Vadim Antipin,Metallurg Mg,4 Nov 2018,7 Dec 2020
https://en.khl.ru/players/15999/?idplayer=15999&PAGEN_1=1,Viktor Antipin,Salavat Yulaev,20 Nov 2021,11 Mar 2023
https://en.khl.ru/players/15999/?idplayer=15999&PAGEN_1=1,Viktor Antipin,Vityaz,2 Sep 2021,15 Nov 2021
https://en.khl.ru/players/15999/?idplayer=15999&PAGEN_1=1,Viktor Antipin,SKA,4 Sep 2020,12 Apr 2021
https://en.khl.ru/players/15999/?idplayer=15999&PAGEN_1=1,Viktor Antipin,Metallurg Mg,20 Oct 2010,9 Mar 2020
https://en.khl.ru/players/5078/?idplayer=5078&PAGEN_1=1,Vladimir Antipin,Barys,12 Sep 2009,14 Mar 2010
https://en.khl.ru/players/5078/?idplayer=5078&PAGEN_1=1,Vladimir Antipin,Amur,2 Sep 2008,23 Feb 2009
https://en.khl.ru/players/17599/?idplayer=17599&PAGEN_1=1,Artyom Antipov,CSKA,6 Oct 2015,18 Dec 2018
https://en.khl.ru/players/4799/?idplayer=4799&PAGEN_1=1,Vladimir Antipov,Severstal,6 Sep 2013,29 Dec 2013
https://en.khl.ru/players/4799/?idplayer=4799&PAGEN_1=1,Vladimir Antipov,Traktor,12 Sep 2011,17 Apr 2013
https://en.khl.ru/players/4799/?idplayer=4799&PAGEN_1=1,Vladimir Antipov,Salavat Yulaev,2 Sep 2008,10 Apr 2011
https://en.khl.ru/players/3739/?idplayer=3739&PAGEN_1=1,Oleg Antonenko,Dinamo Mn,26 Nov 2009,7 Mar 2010
https://en.khl.ru/players/3739/?idplayer=3739&PAGEN_1=1,Oleg Antonenko,Avtomobilist,11 Sep 2009,14 Oct 2009
https://en.khl.ru/players/3739/?idplayer=3739&PAGEN_1=1,Oleg Antonenko,HC MVD,2 Sep 2008,13 Feb 2009
https://en.khl.ru/players/13923/?idplayer=13923&PAGEN_1=1,Andrei Antonov,Ugra,18 Sep 2015,18 Feb 2016
https://en.khl.ru/players/13923/?idplayer=13923&PAGEN_1=1,Andrei Antonov,Avtomobilist,12 Sep 2013,6 Mar 2015
https://en.khl.ru/players/13923/?idplayer=13923&PAGEN_1=1,Andrei Antonov,Dinamo Mn,2 Sep 2008,1 Mar 2011
https://en.khl.ru/players/15889/?idplayer=15889&PAGEN_1=1,Ilya Antonovsky,Avtomobilist,27 Nov 2015,15 Jan 2016
https://en.khl.ru/players/15889/?idplayer=15889&PAGEN_1=1,Ilya Antonovsky,Metallurg Nk,26 Aug 2015,19 Oct 2015
https://en.khl.ru/players/15889/?idplayer=15889&PAGEN_1=1,Ilya Antonovsky,Avtomobilist,6 Oct 2013,23 Oct 2013
https://en.khl.ru/players/15889/?idplayer=15889&PAGEN_1=1,Ilya Antonovsky,Metallurg Mg,4 Oct 2012,28 Jan 2013
https://en.khl.ru/players/15889/?idplayer=15889&PAGEN_1=1,Ilya Antonovsky,Spartak,23 Dec 2011,26 Feb 2012
https://en.khl.ru/players/16119/?idplayer=16119&PAGEN_1=1,Alexander Antropov,Avtomobilist,16 Sep 2011,29 Oct 2011
https://en.khl.ru/players/13162/?idplayer=13162&PAGEN_1=1,Nikolai Antropov,Barys,22 Sep 2012,10 Mar 2015
https://en.khl.ru/players/16063/?idplayer=16063&PAGEN_1=1,Yegor Antropov,Admiral,7 Sep 2018,16 Nov 2018
https://en.khl.ru/players/16063/?idplayer=16063&PAGEN_1=1,Yegor Antropov,Vityaz,26 Sep 2015,25 Oct 2015
https://en.khl.ru/players/16063/?idplayer=16063&PAGEN_1=1,Yegor Antropov,Severstal,23 Oct 2014,8 Feb 2015
https://en.khl.ru/players/16063/?idplayer=16063&PAGEN_1=1,Yegor Antropov,Neftekhimik,4 Sep 2014,4 Oct 2014
https://en.khl.ru/players/16063/?idplayer=16063&PAGEN_1=1,Yegor Antropov,Admiral,6 Sep 2013,14 Mar 2014
https://en.khl.ru/players/15958/?idplayer=15958&PAGEN_1=1,Alexei Antsiferov,Barys,14 Oct 2013,6 Oct 2014
https://en.khl.ru/players/20970/?idplayer=20970&PAGEN_1=1,Marko Anttila,Jokerit,23 Aug 2016,5 Jan 2022
https://en.khl.ru/players/20970/?idplayer=20970&PAGEN_1=1,Marko Anttila,Metallurg Nk,5 Sep 2013,30 Oct 2013
https://en.khl.ru/players/37787/?idplayer=37787&PAGEN_1=1,Ilya Anufriyev,Vityaz,3 Sep 2022,25 Sep 2022
https://en.khl.ru/players/16003/?idplayer=16003&PAGEN_1=1,Daniil Apalkov,HC Sochi,4 Sep 2020,1 Dec 2020
https://en.khl.ru/players/16003/?idplayer=16003&PAGEN_1=1,Daniil Apalkov,Dynamo Msk,29 Dec 2019,25 Feb 2020
https://en.khl.ru/players/16003/?idplayer=16003&PAGEN_1=1,Daniil Apalkov,Lokomotiv,6 Sep 2012,21 Dec 2019
https://en.khl.ru/players/16003/?idplayer=16003&PAGEN_1=1,Daniil Apalkov,Metallurg Mg,24 Dec 2010,25 Jan 2011
https://en.khl.ru/players/19771/?idplayer=19771&PAGEN_1=1,Vladislav Arbuzov,Metallurg Nk,31 Aug 2016,23 Dec 2016
https://en.khl.ru/players/3569/?idplayer=3569&PAGEN_1=1,Sergei Arekayev,Amur,10 Oct 2009,26 Oct 2010
https://en.khl.ru/players/3569/?idplayer=3569&PAGEN_1=1,Sergei Arekayev,Neftekhimik,12 Nov 2008,22 Sep 2009
https://en.khl.ru/players/3569/?idplayer=3569&PAGEN_1=1,Sergei Arekayev,HC MVD,2 Sep 2008,1 Nov 2008
https://en.khl.ru/players/19294/?idplayer=19294&PAGEN_1=1,Ilya Arkalov,Vityaz,4 Sep 2021,9 Mar 2023
https://en.khl.ru/players/19294/?idplayer=19294&PAGEN_1=1,Ilya Arkalov,Spartak,2 Sep 2019,3 Mar 2021
https://en.khl.ru/players/19294/?idplayer=19294&PAGEN_1=1,Ilya Arkalov,Neftekhimik,22 Aug 2017,11 Feb 2019
https://en.khl.ru/players/19294/?idplayer=19294&PAGEN_1=1,Ilya Arkalov,Medvescak,26 Aug 2015,15 Feb 2017
https://en.khl.ru/players/19294/?idplayer=19294&PAGEN_1=1,Ilya Arkalov,Avtomobilist,15 Sep 2013,3 Feb 2015
https://en.khl.ru/players/19294/?idplayer=19294&PAGEN_1=1,Ilya Arkalov,Metallurg Nk,19 Jan 2013,17 Feb 2013
https://en.khl.ru/players/12814/?idplayer=12814&PAGEN_1=1,Denis Arkhipov,Torpedo,4 Oct 2012,30 Dec 2012
https://en.khl.ru/players/12814/?idplayer=12814&PAGEN_1=1,Denis Arkhipov,CSKA,5 Sep 2012,22 Sep 2012
https://en.khl.ru/players/12814/?idplayer=12814&PAGEN_1=1,Denis Arkhipov,Neftekhimik,12 Sep 2009,26 Feb 2012
https://en.khl.ru/players/12814/?idplayer=12814&PAGEN_1=1,Denis Arkhipov,Atlant,2 Sep 2008,15 Mar 2009
https://en.khl.ru/players/16429/?idplayer=16429&PAGEN_1=1,Dmitry Arkhipov,Amur,15 Nov 2020,10 Jan 2022
https://en.khl.ru/players/16429/?idplayer=16429&PAGEN_1=1,Dmitry Arkhipov,Kunlun RS,4 Sep 2020,9 Oct 2020
https://en.khl.ru/players/16429/?idplayer=16429&PAGEN_1=1,Dmitry Arkhipov,HC Sochi,3 Sep 2018,27 Feb 2020
https://en.khl.ru/players/16429/?idplayer=16429&PAGEN_1=1,Dmitry Arkhipov,Ak Bars,8 Nov 2014,17 Nov 2017
https://en.khl.ru/players/30153/?idplayer=30153&PAGEN_1=1,Mantas Armalis,Dinamo R,3 Oct 2017,1 Mar 2018
https://en.khl.ru/players/17331/?idplayer=17331&PAGEN_1=1,Riley Armstrong,Barys,25 Nov 2010,26 Dec 2010
https://en.khl.ru/players/15521/?idplayer=15521&PAGEN_1=1,Tyler Arnason,Dinamo R,19 Nov 2009,25 Mar 2010
https://en.khl.ru/players/24928/?idplayer=24928&PAGEN_1=1,Taylor Aronson,Lada,23 Aug 2016,18 Feb 2017
https://en.khl.ru/players/19065/?idplayer=19065&PAGEN_1=1,Dmitry Arsenyuk,Metallurg Mg,3 Jan 2015,11 Dec 2015
https://en.khl.ru/players/22425/?idplayer=22425&PAGEN_1=1,Alexei Artamkin,Severstal,22 Aug 2017,4 Feb 2019
https://en.khl.ru/players/41257/?idplayer=41257&PAGEN_1=1,Nikita Artamonov,Torpedo,18 Feb 2023,20 Feb 2023
https://en.khl.ru/players/14647/?idplayer=14647&PAGEN_1=1,Yegor Artamonov,Traktor,1 Nov 2013,29 Dec 2013
https://en.khl.ru/players/16898/?idplayer=16898&PAGEN_1=1,Artyom Artemyev,HC Sochi,8 Sep 2015,7 Dec 2015
https://en.khl.ru/players/16898/?idplayer=16898&PAGEN_1=1,Artyom Artemyev,Atlant,10 Sep 2014,24 Feb 2015
https://en.khl.ru/players/16898/?idplayer=16898&PAGEN_1=1,Artyom Artemyev,Severstal,6 Sep 2013,19 Jan 2014
https://en.khl.ru/players/23781/?idplayer=23781&PAGEN_1=1,Artyom Artyomov,Dinamo Mn,3 Sep 2018,23 Nov 2018
https://en.khl.ru/players/23781/?idplayer=23781&PAGEN_1=1,Artyom Artyomov,Sibir,2 Sep 2016,1 Mar 2018
https://en.khl.ru/players/5936/?idplayer=5936&PAGEN_1=1,Evgeny Artyukhin,Neftekhimik,23 Dec 2021,7 Mar 2022
https://en.khl.ru/players/5936/?idplayer=5936&PAGEN_1=1,Evgeny Artyukhin,Admiral,28 Sep 2021,28 Nov 2021
https://en.khl.ru/players/5936/?idplayer=5936&PAGEN_1=1,Evgeny Artyukhin,Vityaz,20 Sep 2019,27 Feb 2021
https://en.khl.ru/players/5936/?idplayer=5936&PAGEN_1=1,Evgeny Artyukhin,HC Dynamo M,29 Aug 2017,18 Jan 2018
https://en.khl.ru/players/5936/?idplayer=5936&PAGEN_1=1,Evgeny Artyukhin,Sibir,23 Aug 2016,18 Feb 2017
https://en.khl.ru/players/5936/?idplayer=5936&PAGEN_1=1,Evgeny Artyukhin,SKA,24 Aug 2015,24 Dec 2015
https://en.khl.ru/players/5936/?idplayer=5936&PAGEN_1=1,Evgeny Artyukhin,CSKA,5 Sep 2014,3 Apr 2015
https://en.khl.ru/players/5936/?idplayer=5936&PAGEN_1=1,Evgeny Artyukhin,Atlant,5 Sep 2013,4 Mar 2014
https://en.khl.ru/players/5936/?idplayer=5936&PAGEN_1=1,Evgeny Artyukhin,SKA,2 Nov 2010,1 Apr 2013
https://en.khl.ru/players/17470/?idplayer=17470&PAGEN_1=1,Nikita Aryutin,Salavat Yulaev,29 Oct 2012,5 Jan 2013
https://en.khl.ru/players/16220/?idplayer=16220&PAGEN_1=1,Zakhar Arzamastsev,Spartak,2 Sep 2022,13 Oct 2022
https://en.khl.ru/players/16220/?idplayer=16220&PAGEN_1=1,Zakhar Arzamastsev,Avtomobilist,3 Sep 2020,29 Dec 2021
https://en.khl.ru/players/16220/?idplayer=16220&PAGEN_1=1,Zakhar Arzamastsev,Salavat Yulaev,25 Aug 2015,11 Mar 2020
https://en.khl.ru/players/16220/?idplayer=16220&PAGEN_1=1,Zakhar Arzamastsev,Severstal,4 Sep 2014,24 Feb 2015
https://en.khl.ru/players/16220/?idplayer=16220&PAGEN_1=1,Zakhar Arzamastsev,CSKA,17 Jan 2014,26 Feb 2014
https://en.khl.ru/players/16220/?idplayer=16220&PAGEN_1=1,Zakhar Arzamastsev,Metallurg Nk,11 Oct 2013,13 Jan 2014
https://en.khl.ru/players/16220/?idplayer=16220&PAGEN_1=1,Zakhar Arzamastsev,Lokomotiv,6 Sep 2013,29 Sep 2013
https://en.khl.ru/players/16220/?idplayer=16220&PAGEN_1=1,Zakhar Arzamastsev,Metallurg Nk,11 Sep 2009,17 Feb 2013
https://en.khl.ru/players/20852/?idplayer=20852&PAGEN_1=1,Alikhan Asetov,Barys,10 Oct 2015,24 Feb 2023
https://en.khl.ru/players/23973/?idplayer=23973&PAGEN_1=1,Carter Ashton,Dinamo R,2 Sep 2019,26 Feb 2020
https://en.khl.ru/players/23973/?idplayer=23973&PAGEN_1=1,Carter Ashton,Severstal,2 Sep 2018,20 Feb 2019
https://en.khl.ru/players/23973/?idplayer=23973&PAGEN_1=1,Carter Ashton,Lada,23 Aug 2017,1 Mar 2018
https://en.khl.ru/players/23973/?idplayer=23973&PAGEN_1=1,Carter Ashton,Torpedo,25 Aug 2015,1 Mar 2017
https://en.khl.ru/players/32975/?idplayer=32975&PAGEN_1=1,Yaroslav Askarov,SKA,27 Nov 2019,13 Jan 2022
https://en.khl.ru/players/26339/?idplayer=26339&PAGEN_1=1,Semyon Astashevsky,Avangard,9 Oct 2022,26 Feb 2023
https://en.khl.ru/players/35838/?idplayer=35838&PAGEN_1=1,Vasily Atanasov,Torpedo,3 Sep 2022,22 Mar 2023
https://en.khl.ru/players/3989/?idplayer=3989&PAGEN_1=1,Vitaly Atyushov,Neftekhimik,2 Sep 2019,8 Mar 2020
https://en.khl.ru/players/3989/?idplayer=3989&PAGEN_1=1,Vitaly Atyushov,Amur,26 Aug 2015,22 Feb 2019
https://en.khl.ru/players/3989/?idplayer=3989&PAGEN_1=1,Vitaly Atyushov,Traktor,4 Sep 2014,8 Mar 2015
https://en.khl.ru/players/3989/?idplayer=3989&PAGEN_1=1,Vitaly Atyushov,Atlant,5 Sep 2013,4 Mar 2014
https://en.khl.ru/players/3989/?idplayer=3989&PAGEN_1=1,Vitaly Atyushov,Salavat Yulaev,12 Sep 2011,20 Mar 2013
https://en.khl.ru/players/3989/?idplayer=3989&PAGEN_1=1,Vitaly Atyushov,Metallurg Mg,3 Sep 2008,5 Apr 2011
https://en.khl.ru/players/40114/?idplayer=40114&PAGEN_1=1,Daniel Audette,Vityaz,2 Sep 2021,11 Jan 2022
https://en.khl.ru/players/18392/?idplayer=18392&PAGEN_1=1,Edmunds Augstkalns,Dinamo R,17 Oct 2013,15 Jan 2015
https://en.khl.ru/players/39070/?idplayer=39070&PAGEN_1=1,Brady Austin,Torpedo,3 Sep 2020,9 Mar 2021
https://en.khl.ru/players/31163/?idplayer=31163&PAGEN_1=1,Yohann Auvitu,Neftekhimik,3 Sep 2022,14 Nov 2022
https://en.khl.ru/players/31163/?idplayer=31163&PAGEN_1=1,Yohann Auvitu,HC Sochi,7 Sep 2018,27 Nov 2018
https://en.khl.ru/players/20958/?idplayer=20958&PAGEN_1=1,Nikolai Averin,Ak Bars,28 Dec 2019,8 Oct 2020
https://en.khl.ru/players/20958/?idplayer=20958&PAGEN_1=1,Nikolai Averin,Lokomotiv,11 Sep 2018,4 Nov 2019
https://en.khl.ru/players/20958/?idplayer=20958&PAGEN_1=1,Nikolai Averin,Amur,13 Sep 2017,22 Jan 2018
https://en.khl.ru/players/20958/?idplayer=20958&PAGEN_1=1,Nikolai Averin,Lokomotiv,6 Oct 2016,6 Oct 2016
https://en.khl.ru/players/14597/?idplayer=14597&PAGEN_1=1,Yegor Averin,Lokomotiv,6 Sep 2012,29 Mar 2023
https://en.khl.ru/players/14597/?idplayer=14597&PAGEN_1=1,Yegor Averin,Avangard,5 Sep 2008,25 Apr 2012
https://en.khl.ru/players/33644/?idplayer=33644&PAGEN_1=1,Danil Avershin,HC Sochi,16 Nov 2021,26 Feb 2023
https://en.khl.ru/players/33644/?idplayer=33644&PAGEN_1=1,Danil Avershin,Spartak,29 Nov 2020,9 Mar 2021
https://en.khl.ru/players/15517/?idplayer=15517&PAGEN_1=1,Ugis Avotins,Dinamo R,17 Nov 2008,25 Jan 2009
https://en.khl.ru/players/23483/?idplayer=23483&PAGEN_1=1,Ilya Avramenko,Metallurg Mg,13 Sep 2019,9 Mar 2020
https://en.khl.ru/players/15708/?idplayer=15708&PAGEN_1=1,Alexander Avtsin,Vityaz,14 Sep 2022,24 Nov 2022
https://en.khl.ru/players/15708/?idplayer=15708&PAGEN_1=1,Alexander Avtsin,Spartak,2 Sep 2021,5 Jan 2022
https://en.khl.ru/players/15708/?idplayer=15708&PAGEN_1=1,Alexander Avtsin,Traktor,26 Oct 2019,11 Mar 2021
https://en.khl.ru/players/15708/?idplayer=15708&PAGEN_1=1,Alexander Avtsin,Neftekhimik,22 Aug 2017,9 Oct 2019
https://en.khl.ru/players/15708/?idplayer=15708&PAGEN_1=1,Alexander Avtsin,Severstal,11 Oct 2016,18 Feb 2017
https://en.khl.ru/players/15708/?idplayer=15708&PAGEN_1=1,Alexander Avtsin,OHC Dynamo M,26 Aug 2015,15 Mar 2016
https://en.khl.ru/players/15708/?idplayer=15708&PAGEN_1=1,Alexander Avtsin,Admiral,2 Dec 2013,2 Dec 2013
https://en.khl.ru/players/15708/?idplayer=15708&PAGEN_1=1,Alexander Avtsin,Lokomotiv,6 Sep 2013,28 Oct 2013
https://en.khl.ru/players/15708/?idplayer=15708&PAGEN_1=1,Alexander Avtsin,Dynamo M,11 Sep 2009,18 Jan 2010
https://en.khl.ru/players/20709/?idplayer=20709&PAGEN_1=1,Justin Azevedo,Ak Bars,4 Sep 2014,25 Nov 2020
https://en.khl.ru/players/20709/?idplayer=20709&PAGEN_1=1,Justin Azevedo,Lev Pr,8 Sep 2013,30 Apr 2014
https://en.khl.ru/players/3950/?idplayer=3950&PAGEN_1=1,Anton Babchuk,Atlant,29 Dec 2014,24 Feb 2015
https://en.khl.ru/players/3950/?idplayer=3950&PAGEN_1=1,Anton Babchuk,Torpedo,4 Sep 2014,16 Oct 2014
https://en.khl.ru/players/3950/?idplayer=3950&PAGEN_1=1,Anton Babchuk,Salavat Yulaev,6 Sep 2013,27 Mar 2014
https://en.khl.ru/players/3950/?idplayer=3950&PAGEN_1=1,Anton Babchuk,Donbass,23 Sep 2012,25 Dec 2012
https://en.khl.ru/players/3950/?idplayer=3950&PAGEN_1=1,Anton Babchuk,Avangard,26 Sep 2009,14 Mar 2010
https://en.khl.ru/players/21263/?idplayer=21263&PAGEN_1=1,Yegor Babenko,HC Sochi,9 Sep 2021,26 Feb 2023
https://en.khl.ru/players/21263/?idplayer=21263&PAGEN_1=1,Yegor Babenko,Traktor,2 Sep 2019,8 Sep 2019
https://en.khl.ru/players/21263/?idplayer=21263&PAGEN_1=1,Yegor Babenko,Severstal,18 Dec 2018,20 Feb 2019
https://en.khl.ru/players/21263/?idplayer=21263&PAGEN_1=1,Yegor Babenko,HC Dynamo M,26 Nov 2018,1 Dec 2018
https://en.khl.ru/players/21263/?idplayer=21263&PAGEN_1=1,Yegor Babenko,Lada,23 Aug 2017,23 Jan 2018
https://en.khl.ru/players/10892/?idplayer=10892&PAGEN_1=1,Yury I. Babenko,OHC Dynamo M,8 Sep 2010,17 Mar 2016
https://en.khl.ru/players/10892/?idplayer=10892&PAGEN_1=1,Yury I. Babenko,HC MVD,12 Sep 2009,27 Apr 2010
https://en.khl.ru/players/10892/?idplayer=10892&PAGEN_1=1,Yury I. Babenko,SKA,15 Sep 2008,5 Mar 2009
https://en.khl.ru/players/10892/?idplayer=10892&PAGEN_1=1,Yury I. Babenko,Metallurg Mg,3 Sep 2008,12 Sep 2008
https://en.khl.ru/players/26798/?idplayer=26798&PAGEN_1=1,Gleb Babintsev,Metallurg Mg,26 Nov 2019,9 Dec 2019
https://en.khl.ru/players/23764/?idplayer=23764&PAGEN_1=1,Semyon Babintsev,HC Sochi,23 Aug 2016,4 Oct 2016
https://en.khl.ru/players/15943/?idplayer=15943&PAGEN_1=1,Denis Bachurin,Barys,6 Sep 2012,31 Oct 2012
https://en.khl.ru/players/23640/?idplayer=23640&PAGEN_1=1,Patrik Bacik,Slovan,16 Feb 2016,22 Feb 2019
https://en.khl.ru/players/20895/?idplayer=20895&PAGEN_1=1,Johan Backlund,Slovan,4 Sep 2014,24 Feb 2015
https://en.khl.ru/players/20895/?idplayer=20895&PAGEN_1=1,Johan Backlund,Vityaz,6 Sep 2013,28 Jan 2014
https://en.khl.ru/players/20553/?idplayer=20553&PAGEN_1=1,Nicklas Backstrom,OHC Dynamo M,22 Oct 2012,26 Dec 2012
https://en.khl.ru/players/21604/?idplayer=21604&PAGEN_1=1,Alexei Badun,Dinamo Mn,3 Jan 2015,27 Feb 2015
https://en.khl.ru/players/4087/?idplayer=4087&PAGEN_1=1,Alexei Badyukov,Torpedo,5 Dec 2013,18 Mar 2014
https://en.khl.ru/players/4087/?idplayer=4087&PAGEN_1=1,Alexei Badyukov,Avangard,6 Sep 2013,28 Nov 2013
https://en.khl.ru/players/4087/?idplayer=4087&PAGEN_1=1,Alexei Badyukov,Vityaz,8 Sep 2012,17 Feb 2013
https://en.khl.ru/players/4087/?idplayer=4087&PAGEN_1=1,Alexei Badyukov,CSKA,14 Sep 2011,6 Mar 2012
https://en.khl.ru/players/4087/?idplayer=4087&PAGEN_1=1,Alexei Badyukov,Ak Bars,3 Feb 2011,13 Mar 2011
https://en.khl.ru/players/4087/?idplayer=4087&PAGEN_1=1,Alexei Badyukov,CSKA,9 Sep 2010,28 Jan 2011
https://en.khl.ru/players/4087/?idplayer=4087&PAGEN_1=1,Alexei Badyukov,Ak Bars,23 Dec 2008,27 Apr 2010
https://en.khl.ru/players/4087/?idplayer=4087&PAGEN_1=1,Alexei Badyukov,Dynamo M,19 Sep 2008,13 Dec 2008
https://en.khl.ru/players/22147/?idplayer=22147&PAGEN_1=1,Nick Bailen,Traktor,23 Aug 2017,11 Apr 2022
https://en.khl.ru/players/22147/?idplayer=22147&PAGEN_1=1,Nick Bailen,Dinamo Mn,4 Sep 2014,11 Dec 2016
https://en.khl.ru/players/33314/?idplayer=33314&PAGEN_1=1,Casey Bailey,Slovan,27 Sep 2018,22 Feb 2019
https://en.khl.ru/players/39812/?idplayer=39812&PAGEN_1=1,Andrei Bakanov,HC Sochi,2 Sep 2021,5 Jan 2022
https://en.khl.ru/players/39812/?idplayer=39812&PAGEN_1=1,Andrei Bakanov,Kunlun RS,4 Oct 2020,27 Feb 2021
https://en.khl.ru/players/14342/?idplayer=14342&PAGEN_1=1,Rustam Bakhriddinov,Vityaz,11 Sep 2009,18 Jan 2010
https://en.khl.ru/players/15063/?idplayer=15063&PAGEN_1=1,Vladimir Bakika,Sibir,3 Sep 2008,30 Oct 2008
https://en.khl.ru/players/18926/?idplayer=18926&PAGEN_1=1,Martin Bakos,HC Sochi,2 Sep 2021,9 Jan 2022
https://en.khl.ru/players/18926/?idplayer=18926&PAGEN_1=1,Martin Bakos,Spartak,3 Sep 2020,9 Mar 2021
https://en.khl.ru/players/18926/?idplayer=18926&PAGEN_1=1,Martin Bakos,Admiral,3 Sep 2019,26 Feb 2020
https://en.khl.ru/players/18926/?idplayer=18926&PAGEN_1=1,Martin Bakos,HC Sochi,22 Dec 2018,7 Mar 2019
https://en.khl.ru/players/18926/?idplayer=18926&PAGEN_1=1,Martin Bakos,Kunlun RS,1 Sep 2016,2 Mar 2017
https://en.khl.ru/players/18926/?idplayer=18926&PAGEN_1=1,Martin Bakos,Slovan,6 Sep 2012,4 Mar 2014
https://en.khl.ru/players/22190/?idplayer=22190&PAGEN_1=1,Artyom Bakushin,Barys,18 Feb 2019,18 Feb 2019
https://en.khl.ru/players/17678/?idplayer=17678&PAGEN_1=1,Stanislav Balan,Lev Pp,4 Oct 2011,24 Dec 2011
https://en.khl.ru/players/4800/?idplayer=4800&PAGEN_1=1,Mikhail Balandin,OHC Dynamo M,8 Sep 2010,3 Mar 2011
https://en.khl.ru/players/4800/?idplayer=4800&PAGEN_1=1,Mikhail Balandin,Atlant,2 Sep 2008,10 Mar 2010
https://en.khl.ru/players/18974/?idplayer=18974&PAGEN_1=1,Viktor Baldayev,Amur,3 Jan 2022,23 Feb 2023
https://en.khl.ru/players/18974/?idplayer=18974&PAGEN_1=1,Viktor Baldayev,HC Sochi,2 Sep 2021,25 Dec 2021
https://en.khl.ru/players/18974/?idplayer=18974&PAGEN_1=1,Viktor Baldayev,Kunlun RS,4 Sep 2020,27 Feb 2021
https://en.khl.ru/players/18974/?idplayer=18974&PAGEN_1=1,Viktor Baldayev,Severstal,4 Sep 2019,1 Feb 2020
https://en.khl.ru/players/18974/?idplayer=18974&PAGEN_1=1,Viktor Baldayev,Torpedo,24 Aug 2017,27 Oct 2017
https://en.khl.ru/players/18974/?idplayer=18974&PAGEN_1=1,Viktor Baldayev,Spartak,27 Aug 2015,25 Sep 2016
https://en.khl.ru/players/18974/?idplayer=18974&PAGEN_1=1,Viktor Baldayev,Atlant,6 Sep 2014,14 Dec 2014
https://en.khl.ru/players/23503/?idplayer=23503&PAGEN_1=1,Kirill Baldin,Barys,17 Sep 2017,23 Sep 2017
https://en.khl.ru/players/24048/?idplayer=24048&PAGEN_1=1,Uvis Balinskis,Dinamo R,12 Oct 2015,26 Feb 2020
https://en.khl.ru/players/10846/?idplayer=10846&PAGEN_1=1,Maxim Balmochnykh,Dinamo Mn,9 Oct 2008,23 Nov 2009
https://en.khl.ru/players/15746/?idplayer=15746&PAGEN_1=1,Kirill Bannikov,Metallurg Mg,5 Mar 2009,5 Mar 2009
https://en.khl.ru/players/17210/?idplayer=17210&PAGEN_1=1,Alexander Barabanov,SKA,13 Jan 2014,7 Mar 2020
https://en.khl.ru/players/20973/?idplayer=20973&PAGEN_1=1,Vladimir Barabanov,Vityaz,28 Dec 2021,29 Oct 2022
